Record Length,20480,,Source,CH1,CH2
Sample Interval,CH1:0.0000080000000 CH2:0.0000080000000,,Second,Volt,Volt
Vertical Units,CH1:V CH2:V,,-0.08191999793,0.54000,0.50000
Vertical Scale,CH1:0.50 CH2:0.50,,-0.08191200346,0.56000,0.48000
Vertical Offset,CH1:-1.50000 CH2:-1.50000,,-0.08190400153,0.52000,0.50000
Horizontal Units,s,,-0.08189599961,0.54000,0.50000
Horizontal Scale,0.0049999999,,-0.08188799769,0.54000,0.46000
Model Number,SDS1102CNL+,,-0.08188000321,0.52000,0.48000
Serial Number,SDS10BA3163724,,-0.08187200129,0.54000,0.48000
Software Version,6.01.01.17,,-0.08186399937,0.54000,0.50000
,,,-0.08185599744,0.52000,0.46000
,,,-0.08184800297,0.54000,0.46000
,,,-0.08184000105,0.54000,0.46000
,,,-0.08183199912,0.54000,0.50000
,,,-0.08182399720,0.52000,0.46000
,,,-0.08181600273,0.54000,0.48000
,,,-0.08180800080,0.52000,0.46000
,,,-0.08179999888,0.52000,0.46000
,,,-0.08179199696,0.52000,0.46000
,,,-0.08178400248,0.50000,0.48000
,,,-0.08177600056,0.52000,0.46000
,,,-0.08176799864,0.52000,0.48000
,,,-0.08175999671,0.52000,0.48000
,,,-0.08175200224,0.52000,0.46000
,,,-0.08174400032,0.50000,0.46000
,,,-0.08173599839,0.52000,0.46000
,,,-0.08172799647,0.50000,0.46000
,,,-0.08172000200,0.52000,0.46000
,,,-0.08171200007,0.50000,0.46000
,,,-0.08170399815,0.50000,0.46000
,,,-0.08169599622,0.52000,0.46000
,,,-0.08168800175,0.50000,0.46000
,,,-0.08167999983,0.50000,0.46000
,,,-0.08167199790,0.50000,0.46000
,,,-0.08166400343,0.48000,0.46000
,,,-0.08165600151,0.50000,0.46000
,,,-0.08164799958,0.50000,0.46000
,,,-0.08163999766,0.50000,0.46000
,,,-0.08163200319,0.50000,0.46000
,,,-0.08162400126,0.48000,0.46000
,,,-0.08161599934,0.50000,0.46000
,,,-0.08160799742,0.50000,0.46000
,,,-0.08160000294,0.48000,0.46000
,,,-0.08159200102,0.50000,0.46000
,,,-0.08158399910,0.50000,0.46000
,,,-0.08157599717,0.50000,0.44000
,,,-0.08156800270,0.50000,0.42000
,,,-0.08156000078,0.50000,0.46000
,,,-0.08155199885,0.50000,0.42000
,,,-0.08154399693,0.48000,0.46000
,,,-0.08153600246,0.52000,0.44000
,,,-0.08152800053,0.48000,0.46000
,,,-0.08151999861,0.48000,0.46000
,,,-0.08151199669,0.46000,0.42000
,,,-0.08150400221,0.48000,0.44000
,,,-0.08149600029,0.48000,0.42000
,,,-0.08148799837,0.48000,0.44000
,,,-0.08147999644,0.48000,0.46000
,,,-0.08147200197,0.48000,0.44000
,,,-0.08146400005,0.48000,0.42000
,,,-0.08145599812,0.46000,0.44000
,,,-0.08144799620,0.50000,0.42000
,,,-0.08144000173,0.48000,0.42000
,,,-0.08143199980,0.48000,0.42000
,,,-0.08142399788,0.50000,0.42000
,,,-0.08141600341,0.46000,0.42000
,,,-0.08140800148,0.48000,0.42000
,,,-0.08139999956,0.46000,0.42000
,,,-0.08139199764,0.46000,0.42000
,,,-0.08138400316,0.46000,0.42000
,,,-0.08137600124,0.46000,0.42000
,,,-0.08136799932,0.46000,0.42000
,,,-0.08135999739,0.46000,0.42000
,,,-0.08135200292,0.46000,0.42000
,,,-0.08134400100,0.46000,0.42000
,,,-0.08133599907,0.46000,0.42000
,,,-0.08132799715,0.46000,0.42000
,,,-0.08132000268,0.46000,0.40000
,,,-0.08131200075,0.46000,0.42000
,,,-0.08130399883,0.46000,0.42000
,,,-0.08129599690,0.46000,0.42000
,,,-0.08128800243,0.46000,0.42000
,,,-0.08128000051,0.46000,0.42000
,,,-0.08127199858,0.46000,0.42000
,,,-0.08126399666,0.46000,0.42000
,,,-0.08125600219,0.44000,0.42000
,,,-0.08124800026,0.44000,0.42000
,,,-0.08123999834,0.46000,0.42000
,,,-0.08123199642,0.46000,0.40000
,,,-0.08122400194,0.46000,0.40000
,,,-0.08121600002,0.44000,0.40000
,,,-0.08120799810,0.46000,0.42000
,,,-0.08119999617,0.46000,0.42000
,,,-0.08119200170,0.46000,0.40000
,,,-0.08118399978,0.46000,0.42000
,,,-0.08117599785,0.44000,0.42000
,,,-0.08116800338,0.46000,0.42000
,,,-0.08116000146,0.44000,0.40000
,,,-0.08115199953,0.44000,0.40000
,,,-0.08114399761,0.44000,0.42000
,,,-0.08113600314,0.46000,0.40000
,,,-0.08112800121,0.46000,0.40000
,,,-0.08111999929,0.44000,0.40000
,,,-0.08111199737,0.44000,0.40000
,,,-0.08110400289,0.44000,0.40000
,,,-0.08109600097,0.44000,0.40000
,,,-0.08108799905,0.44000,0.40000
,,,-0.08107999712,0.44000,0.40000
,,,-0.08107200265,0.44000,0.38000
,,,-0.08106400073,0.46000,0.40000
,,,-0.08105599880,0.44000,0.40000
,,,-0.08104799688,0.44000,0.40000
,,,-0.08104000241,0.44000,0.40000
,,,-0.08103200048,0.44000,0.40000
,,,-0.08102399856,0.44000,0.40000
,,,-0.08101599663,0.44000,0.38000
,,,-0.08100800216,0.42000,0.40000
,,,-0.08100000024,0.42000,0.38000
,,,-0.08099199831,0.44000,0.40000
,,,-0.08098399639,0.44000,0.40000
,,,-0.08097600192,0.44000,0.40000
,,,-0.08096799999,0.42000,0.38000
,,,-0.08095999807,0.42000,0.40000
,,,-0.08095199615,0.42000,0.40000
,,,-0.08094400167,0.46000,0.40000
,,,-0.08093599975,0.44000,0.40000
,,,-0.08092799783,0.40000,0.40000
,,,-0.08092000335,0.44000,0.38000
,,,-0.08091200143,0.44000,0.38000
,,,-0.08090399951,0.42000,0.40000
,,,-0.08089599758,0.42000,0.38000
,,,-0.08088800311,0.44000,0.38000
,,,-0.08088000119,0.42000,0.38000
,,,-0.08087199926,0.40000,0.40000
,,,-0.08086399734,0.42000,0.38000
,,,-0.08085600287,0.42000,0.38000
,,,-0.08084800094,0.42000,0.38000
,,,-0.08083999902,0.40000,0.38000
,,,-0.08083199710,0.42000,0.38000
,,,-0.08082400262,0.40000,0.38000
,,,-0.08081600070,0.42000,0.38000
,,,-0.08080799878,0.42000,0.38000
,,,-0.08079999685,0.40000,0.38000
,,,-0.08079200238,0.40000,0.38000
,,,-0.08078400046,0.40000,0.38000
,,,-0.08077599853,0.42000,0.38000
,,,-0.08076799661,0.42000,0.38000
,,,-0.08076000214,0.40000,0.38000
,,,-0.08075200021,0.40000,0.38000
,,,-0.08074399829,0.44000,0.38000
,,,-0.08073599637,0.40000,0.38000
,,,-0.08072800189,0.40000,0.38000
,,,-0.08071999997,0.40000,0.38000
,,,-0.08071199805,0.42000,0.38000
,,,-0.08070399612,0.40000,0.38000
,,,-0.08069600165,0.42000,0.38000
,,,-0.08068799973,0.40000,0.38000
,,,-0.08067999780,0.40000,0.38000
,,,-0.08067200333,0.40000,0.38000
,,,-0.08066400141,0.40000,0.36000
,,,-0.08065599948,0.40000,0.38000
,,,-0.08064799756,0.40000,0.38000
,,,-0.08064000309,0.40000,0.38000
,,,-0.08063200116,0.40000,0.38000
,,,-0.08062399924,0.40000,0.38000
,,,-0.08061599731,0.40000,0.38000
,,,-0.08060800284,0.40000,0.38000
,,,-0.08060000092,0.40000,0.38000
,,,-0.08059199899,0.40000,0.38000
,,,-0.08058399707,0.40000,0.34000
,,,-0.08057600260,0.40000,0.38000
,,,-0.08056800067,0.40000,0.38000
,,,-0.08055999875,0.40000,0.36000
,,,-0.08055199683,0.38000,0.38000
,,,-0.08054400235,0.40000,0.38000
,,,-0.08053600043,0.40000,0.36000
,,,-0.08052799851,0.40000,0.38000
,,,-0.08051999658,0.40000,0.36000
,,,-0.08051200211,0.40000,0.38000
,,,-0.08050400019,0.40000,0.38000
,,,-0.08049599826,0.40000,0.38000
,,,-0.08048799634,0.40000,0.38000
,,,-0.08048000187,0.40000,0.38000
,,,-0.08047199994,0.40000,0.38000
,,,-0.08046399802,0.38000,0.38000
,,,-0.08045599610,0.40000,0.38000
,,,-0.08044800162,0.40000,0.34000
,,,-0.08043999970,0.40000,0.34000
,,,-0.08043199778,0.38000,0.34000
,,,-0.08042400330,0.40000,0.38000
,,,-0.08041600138,0.38000,0.34000
,,,-0.08040799946,0.40000,0.34000
,,,-0.08039999753,0.40000,0.38000
,,,-0.08039200306,0.40000,0.38000
,,,-0.08038400114,0.40000,0.38000
,,,-0.08037599921,0.40000,0.34000
,,,-0.08036799729,0.38000,0.34000
,,,-0.08036000282,0.38000,0.38000
,,,-0.08035200089,0.38000,0.38000
,,,-0.08034399897,0.40000,0.34000
,,,-0.08033599705,0.40000,0.34000
,,,-0.08032800257,0.38000,0.38000
,,,-0.08032000065,0.38000,0.34000
,,,-0.08031199872,0.38000,0.38000
,,,-0.08030399680,0.38000,0.38000
,,,-0.08029600233,0.40000,0.34000
,,,-0.08028800040,0.38000,0.38000
,,,-0.08027999848,0.38000,0.34000
,,,-0.08027199656,0.38000,0.34000
,,,-0.08026400208,0.40000,0.34000
,,,-0.08025600016,0.38000,0.36000
,,,-0.08024799824,0.40000,0.34000
,,,-0.08023999631,0.40000,0.34000
