Record Length,20480,,Source,CH1,CH2
Sample Interval,CH1:0.0000040000000 CH2:0.0000040000000,,Second,Volt,Volt
Vertical Units,CH1:V CH2:V,,-0.04095999897,2.36000,2.48000
Vertical Scale,CH1:0.50 CH2:0.50,,-0.04095600173,2.36000,2.50000
Vertical Offset,CH1:-1.50000 CH2:-1.50000,,-0.04095200077,2.38000,2.50000
Horizontal Units,s,,-0.04094799981,2.38000,2.46000
Horizontal Scale,0.0024999999,,-0.04094399884,2.38000,2.50000
Model Number,SDS1102CNL+,,-0.04094000161,2.36000,2.50000
Serial Number,SDS10BA3163724,,-0.04093600065,2.38000,2.48000
Software Version,6.01.01.17,,-0.04093199968,2.40000,2.48000
,,,-0.04092799872,2.40000,2.50000
,,,-0.04092400149,2.38000,2.50000
,,,-0.04092000052,2.40000,2.50000
,,,-0.04091599956,2.40000,2.50000
,,,-0.04091199860,2.40000,2.50000
,,,-0.04090800136,2.40000,2.50000
,,,-0.04090400040,2.40000,2.50000
,,,-0.04089999944,2.40000,2.50000
,,,-0.04089599848,2.38000,2.52000
,,,-0.04089200124,2.42000,2.50000
,,,-0.04088800028,2.40000,2.50000
,,,-0.04088399932,2.40000,2.50000
,,,-0.04087999836,2.40000,2.50000
,,,-0.04087600112,2.42000,2.50000
,,,-0.04087200016,2.40000,2.50000
,,,-0.04086799920,2.40000,2.50000
,,,-0.04086399823,2.42000,2.50000
,,,-0.04086000100,2.40000,2.50000
,,,-0.04085600004,2.40000,2.50000
,,,-0.04085199907,2.42000,2.52000
,,,-0.04084799811,2.42000,2.50000
,,,-0.04084400088,2.42000,2.54000
,,,-0.04083999991,2.42000,2.50000
,,,-0.04083599895,2.42000,2.50000
,,,-0.04083200172,2.42000,2.50000
,,,-0.04082800075,2.42000,2.50000
,,,-0.04082399979,2.42000,2.50000
,,,-0.04081999883,2.42000,2.50000
,,,-0.04081600159,2.42000,2.52000
,,,-0.04081200063,2.42000,2.52000
,,,-0.04080799967,2.42000,2.50000
,,,-0.04080399871,2.42000,2.50000
,,,-0.04080000147,2.42000,2.54000
,,,-0.04079600051,2.42000,2.54000
,,,-0.04079199955,2.42000,2.54000
,,,-0.04078799859,2.42000,2.52000
,,,-0.04078400135,2.44000,2.54000
,,,-0.04078000039,2.44000,2.54000
,,,-0.04077599943,2.42000,2.52000
,,,-0.04077199847,2.42000,2.50000
,,,-0.04076800123,2.44000,2.54000
,,,-0.04076400027,2.44000,2.52000
,,,-0.04075999931,2.44000,2.52000
,,,-0.04075599834,2.44000,2.54000
,,,-0.04075200111,2.44000,2.54000
,,,-0.04074800014,2.42000,2.54000
,,,-0.04074399918,2.44000,2.52000
,,,-0.04073999822,2.44000,2.50000
,,,-0.04073600098,2.44000,2.52000
,,,-0.04073200002,2.44000,2.54000
,,,-0.04072799906,2.44000,2.54000
,,,-0.04072399810,2.46000,2.50000
,,,-0.04072000086,2.44000,2.54000
,,,-0.04071599990,2.44000,2.54000
,,,-0.04071199894,2.44000,2.52000
,,,-0.04070800170,2.44000,2.54000
,,,-0.04070400074,2.46000,2.54000
,,,-0.04069999978,2.44000,2.52000
,,,-0.04069599882,2.44000,2.54000
,,,-0.04069200158,2.44000,2.50000
,,,-0.04068800062,2.46000,2.54000
,,,-0.04068399966,2.44000,2.54000
,,,-0.04067999870,2.44000,2.54000
,,,-0.04067600146,2.46000,2.54000
,,,-0.04067200050,2.44000,2.54000
,,,-0.04066799954,2.44000,2.54000
,,,-0.04066399857,2.44000,2.54000
,,,-0.04066000134,2.46000,2.54000
,,,-0.04065600038,2.46000,2.54000
,,,-0.04065199941,2.44000,2.54000
,,,-0.04064799845,2.44000,2.54000
,,,-0.04064400122,2.44000,2.52000
,,,-0.04064000025,2.46000,2.52000
,,,-0.04063599929,2.44000,2.54000
,,,-0.04063199833,2.44000,2.54000
,,,-0.04062800109,2.46000,2.54000
,,,-0.04062400013,2.46000,2.54000
,,,-0.04061999917,2.46000,2.54000
,,,-0.04061599821,2.46000,2.52000
,,,-0.04061200097,2.46000,2.52000
,,,-0.04060800001,2.46000,2.54000
,,,-0.04060399905,2.46000,2.54000
,,,-0.04059999809,2.48000,2.54000
,,,-0.04059600085,2.46000,2.54000
,,,-0.04059199989,2.46000,2.54000
,,,-0.04058799893,2.46000,2.54000
,,,-0.04058400169,2.44000,2.54000
,,,-0.04058000073,2.46000,2.54000
,,,-0.04057599977,2.48000,2.54000
,,,-0.04057199880,2.46000,2.54000
,,,-0.04056800157,2.46000,2.54000
,,,-0.04056400061,2.48000,2.54000
,,,-0.04055999964,2.46000,2.54000
,,,-0.04055599868,2.48000,2.54000
,,,-0.04055200145,2.48000,2.52000
,,,-0.04054800048,2.46000,2.54000
,,,-0.04054399952,2.46000,2.54000
,,,-0.04053999856,2.48000,2.54000
,,,-0.04053600132,2.46000,2.54000
,,,-0.04053200036,2.48000,2.52000
,,,-0.04052799940,2.46000,2.50000
,,,-0.04052399844,2.48000,2.54000
,,,-0.04052000120,2.46000,2.54000
,,,-0.04051600024,2.48000,2.50000
,,,-0.04051199928,2.48000,2.52000
,,,-0.04050799832,2.46000,2.54000
,,,-0.04050400108,2.48000,2.54000
,,,-0.04050000012,2.48000,2.52000
,,,-0.04049599916,2.48000,2.50000
,,,-0.04049199820,2.48000,2.52000
,,,-0.04048800096,2.46000,2.50000
,,,-0.04048400000,2.48000,2.50000
,,,-0.04047999904,2.48000,2.54000
,,,-0.04047599807,2.48000,2.54000
,,,-0.04047200084,2.46000,2.52000
,,,-0.04046799988,2.48000,2.50000
,,,-0.04046399891,2.48000,2.50000
,,,-0.04046000168,2.48000,2.52000
,,,-0.04045600072,2.46000,2.52000
,,,-0.04045199975,2.48000,2.50000
,,,-0.04044799879,2.48000,2.50000
,,,-0.04044400156,2.48000,2.50000
,,,-0.04044000059,2.48000,2.50000
,,,-0.04043599963,2.48000,2.50000
,,,-0.04043199867,2.48000,2.50000
,,,-0.04042800143,2.48000,2.50000
,,,-0.04042400047,2.48000,2.50000
,,,-0.04041999951,2.48000,2.50000
,,,-0.04041599855,2.48000,2.50000
,,,-0.04041200131,2.48000,2.50000
,,,-0.04040800035,2.48000,2.50000
,,,-0.04040399939,2.48000,2.50000
,,,-0.04039999843,2.48000,2.50000
,,,-0.04039600119,2.48000,2.50000
,,,-0.04039200023,2.48000,2.50000
,,,-0.04038799927,2.48000,2.50000
,,,-0.04038399830,2.50000,2.50000
,,,-0.04038000107,2.48000,2.50000
,,,-0.04037600011,2.48000,2.50000
,,,-0.04037199914,2.48000,2.50000
,,,-0.04036799818,2.48000,2.50000
,,,-0.04036400095,2.48000,2.50000
,,,-0.04035999998,2.46000,2.50000
,,,-0.04035599902,2.48000,2.48000
,,,-0.04035199806,2.48000,2.50000
,,,-0.04034800082,2.48000,2.50000
,,,-0.04034399986,2.48000,2.50000
,,,-0.04033999890,2.48000,2.50000
,,,-0.04033600166,2.48000,2.50000
,,,-0.04033200070,2.48000,2.50000
,,,-0.04032799974,2.46000,2.50000
,,,-0.04032399878,2.46000,2.48000
,,,-0.04032000154,2.48000,2.50000
,,,-0.04031600058,2.48000,2.50000
,,,-0.04031199962,2.46000,2.48000
,,,-0.04030799866,2.46000,2.48000
,,,-0.04030400142,2.46000,2.48000
,,,-0.04030000046,2.48000,2.50000
,,,-0.04029599950,2.46000,2.50000
,,,-0.04029199854,2.48000,2.48000
,,,-0.04028800130,2.46000,2.48000
,,,-0.04028400034,2.46000,2.46000
,,,-0.04027999938,2.46000,2.46000
,,,-0.04027599841,2.46000,2.48000
,,,-0.04027200118,2.48000,2.48000
,,,-0.04026800022,2.48000,2.48000
,,,-0.04026399925,2.48000,2.46000
,,,-0.04025999829,2.44000,2.46000
,,,-0.04025600106,2.48000,2.48000
,,,-0.04025200009,2.48000,2.46000
,,,-0.04024799913,2.46000,2.46000
,,,-0.04024399817,2.46000,2.46000
,,,-0.04024000093,2.46000,2.46000
,,,-0.04023599997,2.46000,2.46000
,,,-0.04023199901,2.44000,2.46000
,,,-0.04022799805,2.46000,2.46000
,,,-0.04022400081,2.46000,2.46000
,,,-0.04021999985,2.46000,2.46000
,,,-0.04021599889,2.46000,2.46000
,,,-0.04021200165,2.44000,2.46000
,,,-0.04020800069,2.46000,2.46000
,,,-0.04020399973,2.44000,2.46000
,,,-0.04019999877,2.46000,2.46000
,,,-0.04019600153,2.44000,2.46000
,,,-0.04019200057,2.46000,2.46000
