Record Length,20480,,Source,CH1,CH2
Sample Interval,CH1:0.0000000400000 CH2:0.0000000400000,,Second,Volt,Volt
Vertical Units,CH1:V CH2:V,,-0.00040960000,1.48000,1.38000
Vertical Scale,CH1:0.50 CH2:0.50,,-0.00040955999,1.48000,1.42000
Vertical Offset,CH1:-1.50000 CH2:-1.50000,,-0.00040952000,1.50000,1.42000
Horizontal Units,s,,-0.00040948001,1.48000,1.42000
Horizontal Scale,0.0000250000,,-0.00040943999,1.48000,1.42000
Model Number,SDS1102CNL+,,-0.00040940000,1.50000,1.42000
Serial Number,SDS10BA3163724,,-0.00040935999,1.50000,1.42000
Software Version,6.01.01.17,,-0.00040932000,1.48000,1.42000
,,,-0.00040928001,1.48000,1.42000
,,,-0.00040923999,1.48000,1.42000
,,,-0.00040920000,1.48000,1.42000
,,,-0.00040915998,1.48000,1.42000
,,,-0.00040912000,1.48000,1.42000
,,,-0.00040908001,1.48000,1.42000
,,,-0.00040903999,1.48000,1.44000
,,,-0.00040900000,1.48000,1.42000
,,,-0.00040896001,1.48000,1.42000
,,,-0.00040891999,1.48000,1.42000
,,,-0.00040888001,1.50000,1.42000
,,,-0.00040883999,1.48000,1.42000
,,,-0.00040880000,1.48000,1.42000
,,,-0.00040876001,1.48000,1.42000
,,,-0.00040871999,1.50000,1.44000
,,,-0.00040868000,1.48000,1.42000
,,,-0.00040863999,1.50000,1.44000
,,,-0.00040860000,1.48000,1.42000
,,,-0.00040856001,1.48000,1.44000
,,,-0.00040851999,1.48000,1.42000
,,,-0.00040848000,1.48000,1.44000
,,,-0.00040843998,1.48000,1.44000
,,,-0.00040840000,1.48000,1.44000
,,,-0.00040836001,1.48000,1.44000
,,,-0.00040831999,1.50000,1.42000
,,,-0.00040828000,1.48000,1.44000
,,,-0.00040824001,1.50000,1.44000
,,,-0.00040819999,1.48000,1.44000
,,,-0.00040816001,1.48000,1.46000
,,,-0.00040811999,1.48000,1.46000
,,,-0.00040808000,1.48000,1.46000
,,,-0.00040804001,1.50000,1.44000
,,,-0.00040799999,1.50000,1.46000
,,,-0.00040796000,1.48000,1.44000
,,,-0.00040791999,1.48000,1.46000
,,,-0.00040788000,1.50000,1.46000
,,,-0.00040784001,1.50000,1.46000
,,,-0.00040779999,1.50000,1.46000
,,,-0.00040776000,1.48000,1.46000
,,,-0.00040771998,1.48000,1.46000
