Record Length,20480,,Source,CH1,CH2
Sample Interval,CH1:0.0000000100000 CH2:0.0000000100000,,Second,Volt,Volt
Vertical Units,CH1:V CH2:V,,-0.00010240000,1.50000,1.54000
Vertical Scale,CH1:0.50 CH2:0.50,,-0.00010239000,1.50000,1.52000
Vertical Offset,CH1:-1.50000 CH2:-1.50000,,-0.00010238000,1.50000,1.54000
Horizontal Units,s,,-0.00010237000,1.50000,1.54000
Horizontal Scale,0.0000100000,,-0.00010236000,1.50000,1.54000
Model Number,SDS1102CNL+,,-0.00010235000,1.50000,1.54000
Serial Number,SDS10BA3163724,,-0.00010234000,1.50000,1.52000
Software Version,6.01.01.17,,-0.00010233000,1.50000,1.54000
,,,-0.00010232000,1.50000,1.54000
,,,-0.00010231000,1.50000,1.54000
,,,-0.00010230000,1.50000,1.54000
,,,-0.00010229000,1.50000,1.54000
,,,-0.00010228000,1.50000,1.54000
,,,-0.00010227000,1.50000,1.54000
,,,-0.00010226000,1.50000,1.54000
,,,-0.00010225000,1.50000,1.56000
,,,-0.00010224000,1.50000,1.54000
,,,-0.00010223000,1.50000,1.54000
,,,-0.00010222000,1.50000,1.56000
,,,-0.00010221000,1.50000,1.54000
,,,-0.00010220000,1.50000,1.54000
,,,-0.00010219000,1.50000,1.54000
,,,-0.00010218000,1.50000,1.54000
,,,-0.00010217000,1.50000,1.54000
,,,-0.00010216000,1.50000,1.54000
,,,-0.00010215000,1.50000,1.54000
,,,-0.00010214000,1.50000,1.54000
,,,-0.00010213000,1.50000,1.54000
,,,-0.00010212000,1.50000,1.54000
,,,-0.00010211000,1.50000,1.54000
,,,-0.00010210000,1.50000,1.54000
,,,-0.00010209000,1.50000,1.54000
,,,-0.00010208000,1.50000,1.54000
,,,-0.00010207000,1.50000,1.54000
,,,-0.00010206000,1.50000,1.54000
,,,-0.00010205000,1.50000,1.54000
,,,-0.00010204000,1.50000,1.54000
,,,-0.00010203000,1.50000,1.54000
,,,-0.00010202000,1.50000,1.54000
,,,-0.00010201000,1.50000,1.56000
,,,-0.00010200000,1.50000,1.54000
,,,-0.00010199000,1.50000,1.54000
,,,-0.00010198000,1.50000,1.56000
,,,-0.00010197000,1.52000,1.58000
,,,-0.00010196000,1.52000,1.56000
,,,-0.00010195000,1.52000,1.58000
,,,-0.00010194000,1.50000,1.54000
,,,-0.00010193000,1.52000,1.54000
,,,-0.00010192000,1.52000,1.58000
,,,-0.00010191000,1.50000,1.54000
