Record Length,20480,,Source,CH1,CH2
Sample Interval,CH1:0.0000002000000 CH2:0.0000002000000,,Second,Volt,Volt
Vertical Units,CH1:V CH2:V,,-0.00204799999,1.32000,1.34000
Vertical Scale,CH1:0.50 CH2:0.50,,-0.00204779999,1.32000,1.36000
Vertical Offset,CH1:-1.50000 CH2:-1.50000,,-0.00204759999,1.32000,1.34000
Horizontal Units,s,,-0.00204739999,1.34000,1.34000
Horizontal Scale,0.0001000000,,-0.00204719999,1.32000,1.34000
Model Number,SDS1102CNL+,,-0.00204699999,1.32000,1.36000
Serial Number,SDS10BA3163724,,-0.00204679999,1.30000,1.36000
Software Version,6.01.01.17,,-0.00204659998,1.32000,1.36000
,,,-0.00204639998,1.32000,1.36000
,,,-0.00204619998,1.34000,1.36000
,,,-0.00204599998,1.32000,1.34000
,,,-0.00204579998,1.32000,1.34000
,,,-0.00204559998,1.30000,1.36000
,,,-0.00204539998,1.32000,1.36000
,,,-0.00204519997,1.30000,1.36000
,,,-0.00204499997,1.30000,1.36000
,,,-0.00204479997,1.32000,1.36000
,,,-0.00204459997,1.30000,1.36000
,,,-0.00204439997,1.30000,1.36000
,,,-0.00204419997,1.32000,1.36000
,,,-0.00204399996,1.32000,1.36000
,,,-0.00204379996,1.30000,1.36000
,,,-0.00204359996,1.32000,1.38000
,,,-0.00204339996,1.32000,1.38000
,,,-0.00204319996,1.32000,1.38000
,,,-0.00204299996,1.32000,1.38000
,,,-0.00204279996,1.30000,1.38000
,,,-0.00204259995,1.32000,1.38000
,,,-0.00204239995,1.30000,1.38000
,,,-0.00204219995,1.32000,1.38000
,,,-0.00204199995,1.34000,1.38000
,,,-0.00204179995,1.30000,1.38000
,,,-0.00204159995,1.30000,1.38000
,,,-0.00204139994,1.32000,1.38000
,,,-0.00204119994,1.32000,1.38000
,,,-0.00204099994,1.30000,1.38000
,,,-0.00204079994,1.30000,1.38000
,,,-0.00204059994,1.34000,1.38000
,,,-0.00204039994,1.32000,1.38000
,,,-0.00204019994,1.30000,1.38000
,,,-0.00203999993,1.30000,1.38000
,,,-0.00203979993,1.32000,1.38000
,,,-0.00203959993,1.34000,1.38000
,,,-0.00203939993,1.30000,1.38000
,,,-0.00203919993,1.30000,1.38000
,,,-0.00203899993,1.34000,1.38000
,,,-0.00203879992,1.34000,1.38000
,,,-0.00203859992,1.32000,1.38000
,,,-0.00203839992,1.32000,1.38000
,,,-0.00203819992,1.32000,1.38000
,,,-0.00203799992,1.32000,1.38000
,,,-0.00203779992,1.30000,1.40000
,,,-0.00203759992,1.32000,1.38000
,,,-0.00203739991,1.34000,1.38000
,,,-0.00203719991,1.34000,1.38000
,,,-0.00203699991,1.34000,1.38000
,,,-0.00203679991,1.30000,1.38000
,,,-0.00203659991,1.32000,1.38000
,,,-0.00203640014,1.34000,1.38000
,,,-0.00203620014,1.32000,1.42000
,,,-0.00203600014,1.30000,1.38000
,,,-0.00203580013,1.34000,1.42000
,,,-0.00203560013,1.34000,1.42000
,,,-0.00203540013,1.30000,1.40000
,,,-0.00203520013,1.30000,1.38000
,,,-0.00203500013,1.32000,1.38000
,,,-0.00203480013,1.32000,1.42000
,,,-0.00203460013,1.34000,1.42000
,,,-0.00203440012,1.32000,1.42000
,,,-0.00203420012,1.32000,1.42000
,,,-0.00203400012,1.34000,1.42000
,,,-0.00203380012,1.30000,1.42000
,,,-0.00203360012,1.32000,1.38000
,,,-0.00203340012,1.32000,1.42000
,,,-0.00203320011,1.34000,1.42000
,,,-0.00203300011,1.32000,1.42000
,,,-0.00203280011,1.32000,1.42000
,,,-0.00203260011,1.32000,1.42000
,,,-0.00203240011,1.32000,1.42000
,,,-0.00203220011,1.32000,1.42000
,,,-0.00203200011,1.32000,1.42000
,,,-0.00203180010,1.30000,1.42000
,,,-0.00203160010,1.32000,1.44000
,,,-0.00203140010,1.32000,1.42000
,,,-0.00203120010,1.34000,1.42000
,,,-0.00203100010,1.32000,1.42000
,,,-0.00203080010,1.32000,1.42000
,,,-0.00203060010,1.32000,1.42000
,,,-0.00203040009,1.34000,1.42000
,,,-0.00203020009,1.32000,1.42000
,,,-0.00203000009,1.34000,1.42000
,,,-0.00202980009,1.32000,1.42000
,,,-0.00202960009,1.34000,1.42000
,,,-0.00202940009,1.32000,1.44000
,,,-0.00202920008,1.32000,1.42000
,,,-0.00202900008,1.34000,1.42000
,,,-0.00202880008,1.32000,1.42000
,,,-0.00202860008,1.34000,1.42000
,,,-0.00202840008,1.34000,1.44000
,,,-0.00202820008,1.34000,1.44000
,,,-0.00202800008,1.34000,1.46000
,,,-0.00202780007,1.30000,1.44000
,,,-0.00202760007,1.34000,1.42000
,,,-0.00202740007,1.32000,1.44000
,,,-0.00202720007,1.34000,1.46000
,,,-0.00202700007,1.34000,1.44000
,,,-0.00202680007,1.34000,1.44000
,,,-0.00202660006,1.32000,1.42000
,,,-0.00202640006,1.32000,1.44000
,,,-0.00202620006,1.34000,1.44000
,,,-0.00202600006,1.32000,1.42000
,,,-0.00202580006,1.34000,1.44000
,,,-0.00202560006,1.34000,1.46000
,,,-0.00202540006,1.32000,1.46000
,,,-0.00202520005,1.34000,1.44000
,,,-0.00202500005,1.34000,1.46000
,,,-0.00202480005,1.32000,1.44000
,,,-0.00202460005,1.32000,1.44000
,,,-0.00202440005,1.34000,1.46000
,,,-0.00202420005,1.34000,1.46000
,,,-0.00202400004,1.32000,1.46000
,,,-0.00202380004,1.32000,1.44000
,,,-0.00202360004,1.34000,1.46000
,,,-0.00202340004,1.34000,1.46000
,,,-0.00202320004,1.32000,1.46000
,,,-0.00202300004,1.34000,1.46000
,,,-0.00202280004,1.34000,1.46000
,,,-0.00202260003,1.34000,1.46000
,,,-0.00202240003,1.34000,1.46000
,,,-0.00202220003,1.34000,1.46000
,,,-0.00202200003,1.34000,1.46000
,,,-0.00202180003,1.34000,1.46000
,,,-0.00202160003,1.32000,1.46000
,,,-0.00202140003,1.32000,1.46000
,,,-0.00202120002,1.34000,1.46000
,,,-0.00202100002,1.34000,1.46000
,,,-0.00202080002,1.34000,1.46000
,,,-0.00202060002,1.32000,1.46000
,,,-0.00202040002,1.34000,1.46000
,,,-0.00202020002,1.32000,1.46000
,,,-0.00202000001,1.34000,1.46000
,,,-0.00201980001,1.34000,1.46000
,,,-0.00201960001,1.36000,1.46000
,,,-0.00201940001,1.34000,1.48000
,,,-0.00201920001,1.30000,1.46000
,,,-0.00201900001,1.34000,1.46000
,,,-0.00201880001,1.34000,1.46000
,,,-0.00201860000,1.34000,1.46000
,,,-0.00201840000,1.32000,1.46000
,,,-0.00201820000,1.34000,1.48000
,,,-0.00201800000,1.36000,1.50000
,,,-0.00201780000,1.34000,1.48000
,,,-0.00201760000,1.34000,1.48000
,,,-0.00201739999,1.34000,1.48000
,,,-0.00201719999,1.34000,1.50000
,,,-0.00201699999,1.32000,1.46000
,,,-0.00201679999,1.34000,1.50000
,,,-0.00201659999,1.34000,1.50000
,,,-0.00201639999,1.34000,1.50000
,,,-0.00201619999,1.34000,1.50000
,,,-0.00201599998,1.34000,1.50000
,,,-0.00201579998,1.34000,1.50000
,,,-0.00201559998,1.36000,1.50000
,,,-0.00201539998,1.34000,1.50000
,,,-0.00201519998,1.34000,1.50000
,,,-0.00201499998,1.34000,1.50000
,,,-0.00201479997,1.34000,1.50000
,,,-0.00201459997,1.34000,1.50000
,,,-0.00201439997,1.34000,1.50000
,,,-0.00201419997,1.34000,1.50000
,,,-0.00201399997,1.32000,1.50000
,,,-0.00201379997,1.32000,1.50000
,,,-0.00201359997,1.34000,1.50000
,,,-0.00201339996,1.34000,1.50000
,,,-0.00201319996,1.34000,1.50000
,,,-0.00201299996,1.34000,1.50000
,,,-0.00201279996,1.34000,1.50000
,,,-0.00201259996,1.34000,1.50000
,,,-0.00201239996,1.34000,1.50000
,,,-0.00201219996,1.34000,1.50000
,,,-0.00201199995,1.34000,1.50000
,,,-0.00201179995,1.34000,1.50000
,,,-0.00201159995,1.34000,1.50000
,,,-0.00201139995,1.36000,1.50000
,,,-0.00201119995,1.34000,1.50000
,,,-0.00201099995,1.34000,1.50000
,,,-0.00201079994,1.34000,1.50000
,,,-0.00201059994,1.34000,1.50000
,,,-0.00201039994,1.34000,1.52000
,,,-0.00201019994,1.34000,1.50000
,,,-0.00200999994,1.34000,1.50000
,,,-0.00200979994,1.36000,1.50000
,,,-0.00200959994,1.34000,1.50000
,,,-0.00200939993,1.36000,1.50000
,,,-0.00200919993,1.36000,1.50000
,,,-0.00200899993,1.34000,1.52000
,,,-0.00200879993,1.34000,1.52000
,,,-0.00200859993,1.34000,1.52000
,,,-0.00200839993,1.36000,1.52000
,,,-0.00200819992,1.34000,1.52000
,,,-0.00200799992,1.34000,1.52000
,,,-0.00200779992,1.34000,1.52000
,,,-0.00200759992,1.34000,1.50000
,,,-0.00200739992,1.34000,1.52000
,,,-0.00200719992,1.34000,1.52000
,,,-0.00200699992,1.36000,1.52000
,,,-0.00200679991,1.36000,1.52000
,,,-0.00200659991,1.34000,1.52000
,,,-0.00200639991,1.32000,1.52000
,,,-0.00200619991,1.38000,1.52000
,,,-0.00200599991,1.36000,1.52000
,,,-0.00200580014,1.36000,1.52000
,,,-0.00200560014,1.34000,1.54000
,,,-0.00200540014,1.36000,1.52000
,,,-0.00200520013,1.34000,1.52000
,,,-0.00200500013,1.34000,1.54000
,,,-0.00200480013,1.34000,1.52000
,,,-0.00200460013,1.36000,1.52000
,,,-0.00200440013,1.34000,1.54000
,,,-0.00200420013,1.34000,1.54000
,,,-0.00200400013,1.34000,1.54000
,,,-0.00200380012,1.36000,1.52000
,,,-0.00200360012,1.36000,1.54000
,,,-0.00200340012,1.34000,1.54000
,,,-0.00200320012,1.36000,1.54000
,,,-0.00200300012,1.36000,1.54000
,,,-0.00200280012,1.34000,1.54000
,,,-0.00200260011,1.34000,1.54000
,,,-0.00200240011,1.36000,1.54000
,,,-0.00200220011,1.34000,1.54000
,,,-0.00200200011,1.36000,1.54000
,,,-0.00200180011,1.36000,1.54000
,,,-0.00200160011,1.36000,1.54000
,,,-0.00200140011,1.36000,1.54000
,,,-0.00200120010,1.36000,1.54000
,,,-0.00200100010,1.36000,1.54000
,,,-0.00200080010,1.36000,1.54000
,,,-0.00200060010,1.36000,1.56000
,,,-0.00200040010,1.34000,1.54000
,,,-0.00200020010,1.34000,1.54000
,,,-0.00200000009,1.34000,1.54000
,,,-0.00199980009,1.36000,1.54000
,,,-0.00199960009,1.36000,1.54000
,,,-0.00199940009,1.36000,1.56000
,,,-0.00199920009,1.36000,1.54000
,,,-0.00199900009,1.36000,1.54000
,,,-0.00199880009,1.34000,1.54000
,,,-0.00199860008,1.34000,1.54000
,,,-0.00199840008,1.38000,1.54000
,,,-0.00199820008,1.36000,1.56000
,,,-0.00199800008,1.34000,1.54000
,,,-0.00199780008,1.34000,1.54000
,,,-0.00199760008,1.36000,1.54000
,,,-0.00199740008,1.36000,1.58000
,,,-0.00199720007,1.34000,1.58000
,,,-0.00199700007,1.36000,1.54000
,,,-0.00199680007,1.38000,1.58000
,,,-0.00199660007,1.36000,1.58000
,,,-0.00199640007,1.34000,1.54000
,,,-0.00199620007,1.36000,1.58000
,,,-0.00199600006,1.38000,1.58000
,,,-0.00199580006,1.36000,1.58000
,,,-0.00199560006,1.36000,1.56000
,,,-0.00199540006,1.36000,1.58000
,,,-0.00199520006,1.36000,1.58000
