X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-3.000000e-02,5.000000e-05
0,8.40e-01,7.20e-01,
1,9.20e-01,6.40e-01,
2,9.20e-01,6.40e-01,
3,8.40e-01,7.20e-01,
4,8.80e-01,6.40e-01,
5,9.60e-01,6.80e-01,
6,8.80e-01,6.80e-01,
7,9.60e-01,5.60e-01,
8,9.20e-01,6.80e-01,
9,1.00e+00,5.60e-01,
10,1.00e+00,6.00e-01,
11,9.20e-01,6.40e-01,
12,9.60e-01,6.00e-01,
13,1.04e+00,5.60e-01,
14,1.04e+00,6.00e-01,
15,1.08e+00,5.60e-01,
16,1.04e+00,6.00e-01,
17,1.12e+00,5.20e-01,
18,1.12e+00,5.60e-01,
19,1.04e+00,5.20e-01,
20,1.08e+00,5.60e-01,
21,1.16e+00,4.80e-01,
22,1.16e+00,5.60e-01,
23,1.12e+00,4.80e-01,
24,1.12e+00,4.80e-01,
25,1.20e+00,5.60e-01,
26,1.20e+00,5.20e-01,
27,1.16e+00,4.80e-01,
28,1.16e+00,5.20e-01,
29,1.24e+00,4.80e-01,
30,1.20e+00,5.20e-01,
31,1.28e+00,4.40e-01,
32,1.28e+00,5.20e-01,
33,1.20e+00,4.40e-01,
34,1.24e+00,4.40e-01,
35,1.32e+00,5.20e-01,
36,1.32e+00,4.40e-01,
37,1.24e+00,5.20e-01,
38,1.28e+00,4.80e-01,
39,1.36e+00,4.40e-01,
40,1.32e+00,4.40e-01,
41,1.40e+00,4.80e-01,
42,1.32e+00,4.40e-01,
43,1.40e+00,4.80e-01,
44,1.40e+00,4.80e-01,
45,1.36e+00,4.40e-01,
46,1.36e+00,4.40e-01,
47,1.48e+00,4.80e-01,
48,1.44e+00,4.40e-01,
49,1.52e+00,4.80e-01,
50,1.52e+00,4.80e-01,
51,1.44e+00,4.00e-01,
52,1.48e+00,4.80e-01,
53,1.56e+00,4.00e-01,
54,1.56e+00,4.80e-01,
55,1.52e+00,4.00e-01,
56,1.52e+00,4.40e-01,
57,1.60e+00,4.80e-01,
58,1.56e+00,4.80e-01,
59,1.64e+00,4.00e-01,
60,1.64e+00,4.80e-01,
61,1.60e+00,4.40e-01,
62,1.60e+00,4.40e-01,
63,1.68e+00,4.80e-01,
64,1.64e+00,4.80e-01,
65,1.72e+00,4.40e-01,
66,1.72e+00,4.40e-01,
67,1.64e+00,5.20e-01,
68,1.68e+00,4.40e-01,
69,1.76e+00,5.20e-01,
70,1.76e+00,4.40e-01,
71,1.72e+00,5.20e-01,
72,1.72e+00,4.40e-01,
73,1.80e+00,5.20e-01,
74,1.80e+00,5.20e-01,
75,1.76e+00,4.40e-01,
76,1.80e+00,5.20e-01,
77,1.88e+00,4.40e-01,
78,1.84e+00,4.40e-01,
79,1.88e+00,5.60e-01,
