X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-6.000000e-02,1.000000e-04
0,2.12e+00,6.40e-01,
1,2.24e+00,7.20e-01,
2,2.16e+00,6.80e-01,
3,2.28e+00,7.60e-01,
4,2.24e+00,6.80e-01,
5,2.32e+00,8.00e-01,
6,2.28e+00,7.20e-01,
7,2.36e+00,8.00e-01,
8,2.32e+00,7.60e-01,
9,2.40e+00,8.40e-01,
10,2.32e+00,7.60e-01,
11,2.40e+00,8.80e-01,
12,2.36e+00,8.00e-01,
13,2.44e+00,8.80e-01,
14,2.40e+00,8.40e-01,
15,2.44e+00,9.20e-01,
16,2.40e+00,8.80e-01,
17,2.48e+00,9.60e-01,
18,2.44e+00,9.20e-01,
19,2.52e+00,1.00e+00,
20,2.44e+00,9.20e-01,
21,2.52e+00,1.04e+00,
22,2.48e+00,9.60e-01,
23,2.56e+00,1.08e+00,
24,2.56e+00,1.04e+00,
25,2.48e+00,1.12e+00,
26,2.56e+00,1.08e+00,
27,2.52e+00,1.16e+00,
28,2.52e+00,1.12e+00,
29,2.60e+00,1.20e+00,
30,2.60e+00,1.16e+00,
31,2.56e+00,1.24e+00,
32,2.60e+00,1.20e+00,
33,2.56e+00,1.28e+00,
34,2.60e+00,1.24e+00,
35,2.68e+00,1.32e+00,
36,2.68e+00,1.28e+00,
37,2.60e+00,1.36e+00,
38,2.64e+00,1.32e+00,
39,2.68e+00,1.40e+00,
40,2.64e+00,1.36e+00,
41,2.68e+00,1.44e+00,
42,2.64e+00,1.40e+00,
43,2.68e+00,1.48e+00,
44,2.64e+00,1.48e+00,
45,2.72e+00,1.56e+00,
46,2.64e+00,1.52e+00,
47,2.68e+00,1.60e+00,
48,2.64e+00,1.52e+00,
49,2.72e+00,1.64e+00,
50,2.64e+00,1.60e+00,
51,2.68e+00,1.68e+00,
52,2.64e+00,1.64e+00,
53,2.68e+00,1.72e+00,
54,2.64e+00,1.64e+00,
55,2.68e+00,1.76e+00,
56,2.64e+00,1.68e+00,
57,2.68e+00,1.80e+00,
58,2.68e+00,1.72e+00,
59,2.60e+00,1.84e+00,
60,2.68e+00,1.80e+00,
61,2.60e+00,1.88e+00,
62,2.60e+00,1.84e+00,
63,2.56e+00,1.92e+00,
64,2.60e+00,1.88e+00,
65,2.56e+00,1.96e+00,
66,2.60e+00,1.92e+00,
67,2.52e+00,2.00e+00,
68,2.56e+00,1.96e+00,
69,2.52e+00,2.04e+00,
70,2.56e+00,2.00e+00,
71,2.48e+00,2.08e+00,
72,2.52e+00,2.04e+00,
73,2.48e+00,2.12e+00,
74,2.52e+00,2.08e+00,
75,2.44e+00,2.16e+00,
