X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-6.000000e-02,1.000000e-04
0,1.52e+00,4.40e-01,
1,1.64e+00,4.80e-01,
2,1.60e+00,4.40e-01,
3,1.72e+00,5.20e-01,
4,1.72e+00,5.20e-01,
5,1.88e+00,4.40e-01,
6,1.84e+00,4.80e-01,
7,1.96e+00,5.60e-01,
8,1.92e+00,4.80e-01,
9,2.04e+00,5.60e-01,
10,2.00e+00,5.20e-01,
11,2.12e+00,6.00e-01,
12,2.08e+00,5.60e-01,
13,2.20e+00,6.80e-01,
14,2.16e+00,6.40e-01,
15,2.32e+00,7.60e-01,
16,2.28e+00,7.20e-01,
17,2.36e+00,8.00e-01,
18,2.32e+00,7.60e-01,
19,2.44e+00,8.80e-01,
20,2.40e+00,8.40e-01,
21,2.48e+00,9.60e-01,
22,2.44e+00,9.20e-01,
23,2.52e+00,1.04e+00,
24,2.48e+00,1.00e+00,
25,2.56e+00,1.16e+00,
26,2.60e+00,1.12e+00,
27,2.52e+00,1.24e+00,
28,2.60e+00,1.20e+00,
29,2.68e+00,1.32e+00,
30,2.64e+00,1.28e+00,
31,2.68e+00,1.40e+00,
32,2.64e+00,1.36e+00,
33,2.72e+00,1.52e+00,
34,2.64e+00,1.48e+00,
35,2.72e+00,1.60e+00,
36,2.68e+00,1.56e+00,
37,2.64e+00,1.68e+00,
38,2.64e+00,1.64e+00,
39,2.68e+00,1.80e+00,
40,2.68e+00,1.76e+00,
41,2.56e+00,1.88e+00,
42,2.60e+00,1.84e+00,
43,2.56e+00,2.00e+00,
44,2.60e+00,1.96e+00,
45,2.52e+00,2.08e+00,
46,2.56e+00,2.00e+00,
47,2.48e+00,2.16e+00,
48,2.52e+00,2.12e+00,
49,2.40e+00,2.20e+00,
50,2.44e+00,2.16e+00,
51,2.36e+00,2.28e+00,
52,2.40e+00,2.24e+00,
53,2.28e+00,2.40e+00,
54,2.32e+00,2.32e+00,
55,2.24e+00,2.44e+00,
56,2.28e+00,2.40e+00,
57,2.12e+00,2.48e+00,
58,2.16e+00,2.44e+00,
59,2.04e+00,2.52e+00,
60,2.08e+00,2.48e+00,
61,1.96e+00,2.60e+00,
62,2.04e+00,2.52e+00,
63,1.88e+00,2.60e+00,
64,1.92e+00,2.56e+00,
65,1.76e+00,2.64e+00,
66,1.80e+00,2.60e+00,
67,1.72e+00,2.68e+00,
68,1.76e+00,2.68e+00,
69,1.60e+00,2.60e+00,
70,1.64e+00,2.68e+00,
71,1.52e+00,2.64e+00,
72,1.56e+00,2.68e+00,
73,1.44e+00,2.60e+00,
74,1.48e+00,2.64e+00,
75,1.32e+00,2.68e+00,
76,1.36e+00,2.68e+00,
77,1.24e+00,2.60e+00,
78,1.28e+00,2.60e+00,
79,1.16e+00,2.68e+00,
80,1.20e+00,2.64e+00,
81,1.08e+00,2.56e+00,
82,1.16e+00,2.60e+00,
83,1.04e+00,2.52e+00,
84,1.04e+00,2.56e+00,
85,9.20e-01,2.48e+00,
86,9.60e-01,2.56e+00,
87,8.40e-01,2.44e+00,
88,8.80e-01,2.48e+00,
89,7.60e-01,2.40e+00,
90,8.40e-01,2.44e+00,
91,7.20e-01,2.36e+00,
92,8.00e-01,2.40e+00,
93,6.80e-01,2.24e+00,
94,7.20e-01,2.28e+00,
95,6.40e-01,2.16e+00,
96,6.80e-01,2.24e+00,
97,5.20e-01,2.12e+00,
98,6.00e-01,2.16e+00,
99,5.20e-01,2.04e+00,
100,5.60e-01,2.08e+00,
101,4.80e-01,1.96e+00,
102,5.20e-01,2.04e+00,
103,4.40e-01,1.92e+00,
104,4.40e-01,1.96e+00,
105,5.20e-01,1.80e+00,
106,4.80e-01,1.84e+00,
107,4.00e-01,1.72e+00,
108,4.00e-01,1.76e+00,
109,4.80e-01,1.64e+00,
110,4.00e-01,1.68e+00,
