X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-6.000000e-02,1.000000e-04
0,1.12e+00,1.52e+00,
1,1.20e+00,1.40e+00,
2,1.12e+00,1.48e+00,
3,1.24e+00,1.36e+00,
4,1.24e+00,1.44e+00,
5,1.20e+00,1.36e+00,
6,1.24e+00,1.44e+00,
7,1.16e+00,1.36e+00,
8,1.16e+00,1.40e+00,
9,1.24e+00,1.32e+00,
10,1.16e+00,1.40e+00,
11,1.28e+00,1.32e+00,
12,1.28e+00,1.40e+00,
13,1.24e+00,1.32e+00,
14,1.28e+00,1.36e+00,
15,1.20e+00,1.28e+00,
16,1.20e+00,1.36e+00,
17,1.28e+00,1.28e+00,
18,1.24e+00,1.36e+00,
19,1.32e+00,1.28e+00,
20,1.24e+00,1.32e+00,
21,1.32e+00,1.24e+00,
22,1.24e+00,1.32e+00,
23,1.36e+00,1.24e+00,
24,1.36e+00,1.32e+00,
25,1.28e+00,1.24e+00,
26,1.36e+00,1.32e+00,
27,1.28e+00,1.20e+00,
28,1.28e+00,1.28e+00,
29,1.40e+00,1.20e+00,
30,1.40e+00,1.28e+00,
31,1.32e+00,1.20e+00,
32,1.40e+00,1.28e+00,
33,1.32e+00,1.20e+00,
34,1.36e+00,1.28e+00,
35,1.48e+00,1.20e+00,
36,1.48e+00,1.20e+00,
37,1.36e+00,1.28e+00,
38,1.40e+00,1.24e+00,
39,1.52e+00,1.16e+00,
40,1.44e+00,1.24e+00,
41,1.52e+00,1.16e+00,
42,1.44e+00,1.16e+00,
43,1.56e+00,1.24e+00,
44,1.56e+00,1.16e+00,
45,1.48e+00,1.24e+00,
46,1.48e+00,1.16e+00,
47,1.56e+00,1.24e+00,
48,1.52e+00,1.24e+00,
49,1.60e+00,1.16e+00,
50,1.60e+00,1.16e+00,
51,1.52e+00,1.24e+00,
52,1.56e+00,1.24e+00,
53,1.64e+00,1.16e+00,
54,1.64e+00,1.24e+00,
55,1.56e+00,1.16e+00,
56,1.56e+00,1.16e+00,
57,1.68e+00,1.24e+00,
58,1.68e+00,1.24e+00,
