X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-6.000000e-02,1.000000e-04
0,1.76e+00,2.68e+00,
1,1.60e+00,2.64e+00,
2,1.64e+00,2.68e+00,
3,1.48e+00,2.64e+00,
4,1.52e+00,2.68e+00,
5,1.32e+00,2.60e+00,
6,1.36e+00,2.68e+00,
7,1.20e+00,2.60e+00,
8,1.24e+00,2.64e+00,
9,1.08e+00,2.56e+00,
10,1.08e+00,2.60e+00,
11,9.60e-01,2.52e+00,
12,1.00e+00,2.56e+00,
13,8.40e-01,2.44e+00,
14,8.80e-01,2.48e+00,
15,7.60e-01,2.36e+00,
16,8.00e-01,2.40e+00,
17,6.80e-01,2.24e+00,
18,7.20e-01,2.28e+00,
19,5.60e-01,2.12e+00,
20,6.00e-01,2.16e+00,
21,5.20e-01,2.04e+00,
22,5.60e-01,2.08e+00,
23,4.40e-01,1.92e+00,
24,4.40e-01,1.92e+00,
25,5.20e-01,1.76e+00,
26,4.80e-01,1.80e+00,
27,4.00e-01,1.64e+00,
28,4.00e-01,1.68e+00,
29,4.80e-01,1.52e+00,
30,4.00e-01,1.56e+00,
31,4.80e-01,1.36e+00,
32,4.00e-01,1.40e+00,
33,5.20e-01,1.24e+00,
34,4.40e-01,1.28e+00,
35,5.20e-01,1.12e+00,
36,4.80e-01,1.16e+00,
37,6.00e-01,1.04e+00,
38,5.20e-01,1.04e+00,
39,6.40e-01,8.80e-01,
40,6.40e-01,9.20e-01,
41,7.20e-01,8.00e-01,
42,7.20e-01,8.40e-01,
43,8.40e-01,7.20e-01,
44,8.00e-01,7.60e-01,
45,9.20e-01,6.40e-01,
46,8.80e-01,6.80e-01,
47,1.08e+00,5.60e-01,
48,1.04e+00,5.60e-01,
49,1.16e+00,4.80e-01,
50,1.12e+00,5.20e-01,
51,1.28e+00,4.40e-01,
52,1.24e+00,4.40e-01,
53,1.40e+00,5.20e-01,
54,1.36e+00,4.80e-01,
55,1.56e+00,4.00e-01,
56,1.52e+00,4.80e-01,
57,1.68e+00,4.00e-01,
58,1.64e+00,4.00e-01,
59,1.80e+00,5.20e-01,
60,1.76e+00,4.40e-01,
61,1.92e+00,5.20e-01,
62,1.88e+00,4.80e-01,
63,2.04e+00,5.60e-01,
64,2.00e+00,5.20e-01,
65,2.16e+00,6.40e-01,
