X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-6.000000e-02,1.000000e-04
0,2.36e+00,2.04e+00,
1,2.44e+00,2.12e+00,
2,2.44e+00,2.04e+00,
3,2.36e+00,2.12e+00,
4,2.44e+00,2.12e+00,
5,2.36e+00,2.04e+00,
6,2.44e+00,2.04e+00,
7,2.32e+00,2.16e+00,
8,2.32e+00,2.08e+00,
9,2.40e+00,2.16e+00,
10,2.32e+00,2.08e+00,
11,2.40e+00,2.16e+00,
12,2.32e+00,2.16e+00,
13,2.40e+00,2.08e+00,
14,2.40e+00,2.08e+00,
15,2.32e+00,2.16e+00,
16,2.40e+00,2.08e+00,
17,2.32e+00,2.20e+00,
18,2.40e+00,2.20e+00,
19,2.28e+00,2.12e+00,
20,2.28e+00,2.12e+00,
21,2.36e+00,2.20e+00,
22,2.28e+00,2.20e+00,
23,2.36e+00,2.12e+00,
24,2.28e+00,2.12e+00,
25,2.36e+00,2.20e+00,
26,2.36e+00,2.12e+00,
27,2.24e+00,2.24e+00,
28,2.24e+00,2.24e+00,
29,2.32e+00,2.12e+00,
30,2.24e+00,2.24e+00,
31,2.32e+00,2.16e+00,
32,2.24e+00,2.24e+00,
33,2.32e+00,2.16e+00,
34,2.24e+00,2.24e+00,
35,2.32e+00,2.16e+00,
36,2.32e+00,2.16e+00,
37,2.24e+00,2.28e+00,
38,2.28e+00,2.28e+00,
39,2.20e+00,2.20e+00,
40,2.28e+00,2.28e+00,
41,2.16e+00,2.20e+00,
42,2.28e+00,2.28e+00,
43,2.16e+00,2.20e+00,
44,2.28e+00,2.28e+00,
45,2.16e+00,2.20e+00,
46,2.20e+00,2.28e+00,
47,2.16e+00,2.20e+00,
48,2.12e+00,2.20e+00,
49,2.20e+00,2.32e+00,
50,2.20e+00,2.24e+00,
51,2.12e+00,2.36e+00,
52,2.20e+00,2.24e+00,
53,2.16e+00,2.36e+00,
54,2.20e+00,2.24e+00,
55,2.12e+00,2.36e+00,
56,2.16e+00,2.24e+00,
57,2.08e+00,2.36e+00,
58,2.16e+00,2.32e+00,
59,2.08e+00,2.24e+00,
60,2.16e+00,2.24e+00,
61,2.08e+00,2.40e+00,
62,2.16e+00,2.40e+00,
63,2.08e+00,2.28e+00,
64,2.04e+00,2.40e+00,
65,2.12e+00,2.36e+00,
66,2.04e+00,2.40e+00,
67,2.12e+00,2.32e+00,
68,2.12e+00,2.32e+00,
